bal0,first_wd_hours,owner,ran,tx_sent_count,wallet_age_days
100.0,,0x6c07af92808e8bca4ba0c863e39f1ee6006e5ff1,0,5,1267.0
124.674428,,0xeed2d2984bcad318a5fc6ad642544d8924c22d92,0,16,823.0
741.8541640000003,,0x59f204cff05406638c7cdb43eaa62eacaaa24e7c,0,13,851.0
198.870047,,0xae5a48e555f5dc7300896b7a12ac64813bccad8c,0,80,1097.0
141.019366,,0x35cf5d4edc11356699613720fd623dc1dc9157b1,0,96,1197.0
10000.0,,0x6a195565ce231de6984f793cc2582402e86f9293,0,4,536.0
253.0,,0xa4e321a8f657cd0fdc15de934f9e18e66d0ab909,0,5,872.0
1000.0,,0x328a64e7c450c25db4b521738c6c738423522ec5,0,4,1147.0
475.600138,,0xb33914cc54733771dcfe5caa3206d3296ada9b64,0,24,809.0
248.282034,,0xead73ac88d90a1cb808bd0dbcca10bac17f62b70,0,11,777.0
4990.0,,0xff706dfe7577e4d09c7de8bba3ae6cc2b9fcb8ab,0,0,
3275.0,,0xf98f2037af7f0eeaf73dd84db1c9917b421f1be3,0,4,794.0
3307.392701,,0x7b3af42009d580c66a31a14f1deda62aad29f120,0,2,748.0
100.0,,0xd2d5e226fe6625f1c9eb607d50db9160fe14d8a4,0,4,1052.0
100.0,,0x4eda1b5ceb4c5f733e5cf1483b3dffdf916aa8cc,0,0,
1460.0,,0x6f0f08c649d8568eec7c23da240eb02b11f0ec5d,0,9,745.0
294.34,,0x88fa56b0c401e301fc872c0f204029e67dca7bea,0,21,980.0
300.0,,0xbcd0a48ccb41fe57b8c661117e15ee6a3b334c71,0,10,772.0
495.070055,,0x62b2750e717e07925f18e27dbad0426c592bed48,0,13,755.0
10011.0,,0xbb91481acaf4da291b3e609188972e90291d2c97,0,8,712.0
2463353.8364089997,,0x7a8edc710ddeadddb0b539de83f3a306a621e823,0,3981,1014.0
13398.929941000004,,0x022c7df4d37f3cac203526a02c3829a55546ddd4,0,44,729.0
59236.13652500001,46.0,0x4a78504eaa5c2b7f7564ace437985c5746dc13ac,1,51,782.0
12960.96,,0x3f250ef88821501d8b2aaab9b3651925fc1e31ec,0,12,531.0
1220793.459849,6.0,0xc37704a457b1ee87eb657cae584a34961e86acac,1,14601,835.0
25961.071786999986,,0x0276dece5594a6db72e044c85488519a18f9e462,0,578,1981.0
78950.01633799999,,0x0d703ccd7debd7f6f4b0ffb29d2d710d19b09025,0,2783,1032.0
5282.4190739999995,,0x12dbb63462d799209d69ab01f2fdcac95ecfd879,0,68,1118.0
758.879954,,0x37927d658aea75d0267fe4122ecda895804c8a59,0,120,1131.0
4503.630503,,0x9da3682f7d1a6cb12d316225ba99843c3f7f8d2d,0,151,1876.0
100.0,,0x52603dd7dd7c461ea6687bf10e2f90186575416b,0,4,1021.0
1000.0,,0x9b091cab92cb6b62eb4b205631e1d987d62ff83b,0,869,1875.0
176623.292774,,0xa665cb7e25a15fbc558bc4adec07c2b592dc693f,0,19,840.0
135.0,,0x1921f8b432d1f6754c2b07cce0858864c6ea2e70,0,12,1942.0
7738.954008,,0xaa7fb24205a142bc23388e411199c6aa1528d650,0,492,698.0
399.705019,,0x8ac45155d4e318b4bd7e2c5710ae35e079fee08b,0,19,1270.0
2990.02,,0xc40211e568c8dbdabe9b6bb64025d79ad8d7bd42,0,0,
103.0,,0x90213fe9c02550d684b567945d4f82a8b3885cf1,0,3,816.0
800.0,,0xd685358c9220af9759ddab465c788394b3862e36,0,83,767.0
102.0,,0x91ff9d85f81c2c1c12817fce2aac4e9e03177eae,0,12,829.0
1268.025484,,0xa8a4db788bdef9cd32ac8b6ce8529f7aa0560213,0,26,910.0
182.471414,,0xa5b98aff8bda49a63f0213e474f39d72ca746f46,0,4,850.0
2074.9,,0x4e15c89266ce043da201454daa0eda531fc7927d,0,17,719.0
2996.29,,0x852a6284aeca22c495681e3300794e2bccc23eaf,0,8,683.0
202.666573,,0xb2b085a93d7e1d86ab4135e10eb04292534f0baa,0,2,856.0
705.568446,,0xd753c11289a538ef0ce56e777c4a4450b9f75a8d,0,13,2095.0
65965.312858,,0x99bf6e1cdf65c46e405cf83ea47e80eb928bca8f,0,0,
316332.78176200006,109.0,0x81b2414cbb95d23635ff365e1e2d41603af0449e,1,680,2040.0
18229.08087,,0x5c10afd2e8c8ae7e282aea60759209f32edfe3d8,0,930,1918.0
51869.60495499999,,0x1d64fb0ffa8362b2e1ee7ee03929159551eab26e,0,0,
112.14143900000045,,0x829d0f51a409a1fe36042fda26b4acbd8c2dae3f,0,3012,1338.0
371157.1884209998,,0xa0b209358185ae92cb34173ee8d5fae569093389,0,75,512.0
163.63088700000003,,0x9a7f5de6b6156f329622df9d23c121e500f7232a,0,121,2136.0
100000.0,,0x0a6d8301d1f748e15652d8f806e108fc7d261cdd,0,54,736.0
124.429286,,0xd372b3a222853dfcac192e91ab62dba339eaaabc,0,7,813.0
40000.0,,0x1a242c3dca654c3e1cbaf0e2fde6b419e0310901,0,653,1066.0
14301.883036000007,,0x793cf10f2542ad8a98b5951f632bf8526bc2ac63,0,1579,1556.0
133.601791,,0xeae068fc0219a09f19aa44e4b738dfa5fac0de5c,0,7,855.0
8323.802200999999,,0x508c72b7951aec52e26fdf1cedb3637800e634a5,0,582,1336.0
100.0,,0x69b8ec0619efe5ba82e07c5e2e9b294502b0d504,0,8,1041.0
546.067895,,0x5630a9be46d6b04c1732a86c91905ca029e2f907,0,79,1287.0
325.0,,0xbc3872aa150405113a06709edcec456997932786,0,5,1118.0
999.152577,,0x9dba57b7eec1ee34e65eb0d34335ae83f90a9550,0,283,1920.0
20836.71513,,0x7fc2e2f23de2a8f68a700ac3cc390255365ce3e2,0,305,1159.0
1487.234379,,0x14c3bb90ff8aeeb2b415879a72693a0f086e08df,0,5,749.0
500.0,,0x8e9634d9c41170c13690c2428a0f84e22b318951,0,16,733.0
586.8097809999999,,0x4f0535664e207f88479d7105f835e1a386404a03,0,3,695.0
123.607462,,0xae6845755dd960a68460e74c96aa2c93497299a3,0,52,1103.0
1621.340479,,0x502cbd3ab73b9d4d8279768d51b95a0c24ff27fe,0,0,
124.750955,,0xe5db479e158ab5d94a3f196d7d12b612aab987f6,0,17,263.0
1797.94684,,0x9819540e5825c2b1b8276ed7887e9d4c3175fca5,0,25,651.0
403.0,,0xe09ed828d815c8c780b97352a3244c7b44a10442,0,3,837.0
700.3944,,0x425aec67ac0cf5edc2a536061000c59b7270ee85,0,59,626.0
146.25,,0xf708f43699618005b5ff10652e3d9031465a9316,0,10,856.0
361.065783,,0x4e58c5336b9ecd4f4258e142968413df98305750,0,8,749.0
259.405397,,0xf9dd512fe8078117827edffa116eb992b4ccdc50,0,193,977.0
994.9005,,0x76866b2c4f05d6d3eaa08515061144cdb68d2534,0,0,
385929.2871749999,,0x674be6fa9ce93405e824bbd2fa6afe27290ba3aa,0,1976,1148.0
730.601169,,0x8e07e61216629d0fe9e8d0334da6ac41a8d11b31,0,353,1390.0
167.542424,,0xc60c784a4556126720b113e12fe950163427499c,0,1100,1316.0
3009.6951019999988,,0xa58e55e2202668f343ac9d7d5e904247d1e9ca76,0,850,1617.0
101073.62844799997,,0x657e21723ae99c05c9c2a6032343c7865bcb1940,0,4148,2031.0
141948.81332900003,,0xedc78f62343d1b90c06c88148e27876350213a94,0,393,766.0
3592.402158,,0xf02ab75a0885169df5a4cb77db8a363a9c53b60f,0,384,936.0
117.999437,,0x428c868e002c9d3f54c3ebbf0dea356010999ebc,0,35,911.0
199.0,,0x5b94d5612c3c61da1dd17c3692548ea821603237,0,16,1041.0
812.8389569999999,,0x724aece161d7ad981b34f3db7974d08b36e639c5,0,761,1280.0
606.860218,,0xf51d679722464394a53a5f31e68c88a19e03cb25,0,60,1105.0
110.0,,0xd020454da124cd6b06a5902704eccc49cdd4ade6,0,6,1073.0
202.086041,,0xab14c5ed431dfa28ca0cc93eede5ec5a121b8189,0,20,821.0
90000.0,,0x233b12afcf05b0a64767750c8e23c6d851ad0f98,0,8,559.0
100.0,,0x02a6a59224c8838772931d596a2f74d8edab9112,0,14,234.0
503.0,,0x82b0c5c78b36576ef8953162c6852331bd0388de,0,19,866.0
429.397873,,0x490fa7e02fae507a28665733742e623395e83a30,0,44,522.0
101.910542,,0x2fef0c27f551997f096084d4aef9a6b952f2af0c,0,10,1155.0
234.48,,0x1be3ed0b8a1777a1e4d98ec66e1d5847e45ffa21,0,12,836.0
110.103056,,0x68574bbe9fdaa775a8c425465e9e197d51aea0d6,0,5,1126.0
200.0,,0xd7f1aeb7f9fe80354261bf9cb7ee8b6952e9907e,0,14,760.0
10006.2,,0x38cd0a707dcf6aca79c978d3ccaa74112b83bc1f,0,14,728.0
126.45008,,0x3ad27e8a203b724485f8731238b6202cd5e0de06,0,73,628.0
1550.001461,,0xa226548b574f06659a9594f65dde6e1efc583528,0,0,
101.723738,,0x57c348912c26a4cffbc9655a522920053ee932dc,0,13,850.0
1073.403725,,0xd535fc828a33bc85372b4e9ef1ea6f226ff4607c,0,2,799.0
2503.032963,,0x81093a09744de6d4c5b301ebd6b61224e4649473,0,29,955.0
235.07,,0x702e171222a0679c79bc9a44637af9eec7e42165,0,5,473.0
31846.427272,,0x2e68746e74b1a3df68fd468853d3dc8262289691,0,2,840.0
498.006631,,0x3dc11a5601edec7e1d27db03452bb5d3b209fe54,0,63,1051.0
1007043.474493,48.0,0x5bff9c675d0bea5292df2f54750ae0a5ac4c8d60,1,59,126.0
786.7675070000003,,0x77df6b2a499379a143b2ee488c25f0cf0cb7900e,0,77,1301.0
490.9311330000164,,0x6f9bb7e454f5b3eb2310343f0e99269dc2bb8a1d,0,18181,2086.0
34078.848196,,0x7420fa58ba44e1141d5e9adb6903be549f7ce0b5,0,8798,1066.0
5029.361237999998,,0xb3b75c9277bd2be383448be2220962a31c6dcd79,0,41,1332.0
100.0,,0x97d89c147a646219ae9597203e573fc3a0b4f930,0,10,810.0
266.09000000000003,,0xfa24ce6eef3f8a74ecc37e21a30384c08ee949b7,0,20,672.0
4219.000506,,0x1a875b2f5cfa6a8beee6e59172a89d1d08b1ae3f,0,0,
899.411749,,0xa420f8c1e22f2059d9cacedd88c0527638ced575,0,24,928.0
500.0,,0xcf3c626c2db1b136d06ae889aba6ffe69f0d7aaf,0,71,774.0
881.123131,,0x4211ce6ecde9d8c5adcb818a39641b2b48c84e2c,0,18,647.0
300.0,,0x6079482fdd1b3d145082157f69862c8701bdca51,0,6,1031.0
107.926508,,0x8b074ddf02591a143665a6933b2cd4b9fa23819a,0,92,1884.0
1481.0,,0xd892fd5b4f6a91f5892b573e8b3edaa3f0a0baf9,0,28,624.0
453.0,,0xf5e61ad2b86088b888c51369950837afd313e6ed,0,3,852.0
2034.24,,0x7870f02f5d09ff94b6f7ed8a6d6bb4a22cb1e202,0,34,820.0
502.472309,,0xc2aa4187e94dcff9f54643aafb4743a9129d8d00,0,36,945.0
200.0,,0x9ce0056c5fc6bb9459a4dcfa35eaad8c1fee5ce9,0,78,1603.0
1000.0,,0xcdba21e3d075d303331e14a94cbdefed6fd21207,0,259,756.0
1250.0,,0x57a482ea32c7f75a9c0734206f5bd4f9bcb38e12,0,138,516.0
17231.970577,,0x1cccac281e0294c0bc28a826a1f012c8f9933912,0,8,837.0
996.009876,,0x93f5d70a5774b30b487479db0f2f76739d25f76c,0,7,1906.0
1000.0,,0x03a376468888cee39fa23c234201ba704992e030,0,91,1074.0
102.309504,,0x5acbad5e19795012b173211cfae7f581d4ea8da9,0,4,838.0
200.0,,0xaae7f8bc0301329bea1e31cd59cd352ce406a4f8,0,0,
100000.0,,0x623af911f493747c216ad389c7805a37019c662d,0,17,1837.0
363.034541,,0x8a19e73637cd8256828bba953c9d75e65008cc43,0,26,1894.0
249374.87763899984,,0xe77008ebf49cf72e5bcad0aa66186883866d5f54,0,323,787.0
65710.31295,,0x76b568341bf3ed4854bc0b366963a6917d19595a,0,82,352.0
3853.1849289999986,,0xbc77ce78c157fb7a3bf846e6ef9a6887cc2f95ab,0,77,988.0
1292142.9421619999,,0x741d4defd75b782fd8f77ba407d247c4c645ac5e,0,820,1316.0
175.0,,0xfd6da1f0f214dafb65bc2ad2cfa53137015f34b6,0,12,1062.0
1331209.1804,,0xa8c32f3ddef0db7542b33fa491af68e51d1a18c2,0,17,119.0
32364.735765999998,,0x8e996ffe17eeb893710aa6139f512acea57db449,0,19,837.0
3578.121108,,0x2ae5f36c77a736f76d61f3eec06f12caf2963fd6,0,768,991.0
128.89,,0x2aa5952bb1d8c17d605b782c11ef550a21db5a1c,0,6,745.0
100.0,,0x513066acdaa93496981d22b65b0d8c76be16ffdb,0,4,1267.0
991.65,,0x5ee8afe5a92b5c54cb5c9bb82dd4354c53a2f483,0,18,1170.0
100.0,,0x63743d80dcde07c615cd6d04e1359fd3c021ce33,0,122,721.0
335.9,,0xe8d5918980a0bfec2aba99959f0214bf35f9a37d,0,10,799.0
100.0,,0x85f442f06bc9e728ba568f12702a7d3868574b9b,0,8,1307.0
110.0,,0x61c41fd5b9166441723569b572af6e628e54bac8,0,59,964.0
107.379529,,0x936beef8aa5be1366be592e94a1b778db3284a2f,0,6,812.0
203.0,,0xbd014f06756923d23afc9d195a19762f8ed8da08,0,5,833.0
108.914786,,0x0561aadd60629ee01556c1b06ed334d300468dc1,0,247,1305.0
160.66,,0x0724e7dc33445c328c339edbb0dd0c2a91fd4a75,0,3,840.0
28456.732178,,0x9ef7b6db1547ae9827a036838f633808feb9e24d,0,792,960.0
663.325955,,0x87c2cf926ad37d338623c91c14a43b78aa2ab35f,0,2,700.0
11809.28,,0xec3e4aece507219804735fa1bef2be9c9d038f2b,0,375,1899.0
1093.242383,,0xe717629220ebaa978e16c06f31651875db76c489,0,6,1699.0
421.627836,,0x6586f99c9d5132b2c023d34a39a22974da32d5bd,0,152,841.0
3981022.71,,0xfb5052f8862b88c9e736658cebab015b63cde106,0,27,916.0
503.0,,0x404a570a75900d9f97d354c571911d2b3767ae0a,0,8,836.0
4393.77,,0x07e62dc175a71cf4213160c59257b5d58c7f1d99,0,15,800.0
100.0,,0xada2536fb02a99374656abecc0f4bb6b02ee5c18,0,16,780.0
800.0,,0x014f367d0d6674e0081c7be3e17b1dc6edcebbe4,0,13,670.0
5000.0,,0xcfebc5cf9404fda9af9f6f0eb34bd0b71bc4f0f4,0,6,784.0
12878.993,,0xb2a1916082a25ea90c0198afcd6553e00f60ea01,0,421,944.0
143.6493,,0x323c19c8af93be67862696a584d1f05ee4067eb1,0,7,704.0
5000.0,,0xa4afbdb94b166d536c577caa549ee40ccec59a13,0,0,
114.2,,0xd19c7501abb3b3884c70d44cf2a601bb6283a619,0,8,791.0
497.6,,0xaf4c58f8122354dcdcd74e06c40c0ebc507a185b,0,8,770.0
31515.050441,,0xced3fc4610761f79242d7d8a72fe86f3a1c626b4,0,3269,1141.0
314.88908899999996,,0x0a54c9c8336dfe9860152422df40b0255ab4a411,0,266,1175.0
8967.387732,,0xaf88854af3f0ffb8683e4f88a49de421558cd22c,0,278,671.0
5996.1534280000005,,0x9a560c3cebb3a8c0f28efcc43f4d12e942f4eed7,0,5339,1143.0
1500.87,,0x5a795ca67d3659f4641cd5c35710fae170cba47c,0,151,1315.0
111.074927,,0xfda13c8d685ae8fbc55623a53c38258501219d46,0,46,1020.0
102.269939,,0x8ff18b9a3532923cd4dd1db3c38e6728ebe960fb,0,5,814.0
4080.362724,,0x2ca86ebeb6f53753696af6ca03e13f4751636828,0,188,828.0
145869.302634,,0x15830adde1901bb57579a03978c374b759005422,0,70,769.0
521563.41983499995,,0x6f55ecc1cb708ccd77240b96a9a2554d939ae3b8,0,1449,798.0
102.0,,0x9a531c6310fd0621160fd2602d34c34129f204eb,0,0,
408.422167,,0xdcbc971cccf031a300fc1829a30654617e83ff35,0,5,941.0
139.0,,0x1e3b9744add81b3db061af58881c7f20a544ef0d,0,60,756.0
401.007781,,0x40da54de06a222f103219b364b8546c1c17c43c8,0,27,537.0
20553.3754,,0x7c742e1e5463632cfa21d86a38e9800b3e074653,0,44,772.0
100.0,,0x31f274dc27dc9f7b28833c76b559a74d4bdfcf79,0,0,
75689.648119,,0x28685cbf9b940923bd3de39232fb418243fb1e16,0,136,720.0
497.5,,0xb2d2ec69d10fe261923a502e8ee0ca57fab47404,0,3,677.0
10113.093283,,0x6952b3a1876cd7336b96f332be6498650b8b3c89,0,2,506.0
1000.0,,0x3a41c057afe522509032d92d3b2a2ba92c27a81d,0,7,802.0
83752.70407,,0xbaad201e266e43e75c2dac7ea7c7b8639f076110,0,33,875.0
34261.07189,,0x31c09f0616532f7a6f33d9ee4e1f45ea529481af,0,1111,765.0
309.29284199999995,,0x12a0cb5872d3de2495a6419d1c7c1fa174a1fb6d,0,214,1640.0
26142.63871500001,,0xb989c3717405569398750983ad5934308759287e,0,202,996.0
15237.059193000001,,0x888851dc68c2f675c48b9967dd234dbe0e955fb7,0,3251,1836.0
108.1578809999919,,0x0b6971e7d1edf1dfe4d501151d59a1f7ee30651e,0,439,1175.0
500123.259987,,0xf57fd851f9d4add7ccbf92f33728b6a12c8a6c53,0,15,193.0
2500.0,,0xafa21daa53e8e3d3c42eba74328ae84633e2a924,0,0,
3631.381833,,0x29afd88806024b119e3e6e191ba8dc6be3dd918a,0,28,810.0
6342.593564000002,,0xd1a06725e9fee446b4a49cee85c9c213cc13f39a,0,0,
128952.190381,,0x4bdfad117a88c780f3cdd4622b35fe7f77906192,0,386,1024.0
2000.0,,0x06effc048a4144e423ed15b472b42bf46624bbe2,0,82,987.0
100.218225,,0x90bf0aba1831bee5380a53cebaf443f8dce7330c,0,3532,1940.0
960.560266,,0x99a861df9d5c6eb0e6b97c574cbcc3ef21f34f38,0,6,981.0
9847.672472,,0x4859f91a0e85fb9ba078c9feee0a2cc1ae7e03e9,0,74,1000.0
1000.0,,0xf1051993cc759c053bb7183f07b73e0d4f135c06,0,0,
9270.5678,,0x3de55af4383b3ec7239aec0413306259aaae70b4,0,2,632.0
249.97507,,0xf45289a7b2eb12e71aedabccbf0558b2d7d24914,0,0,
100.0,,0x04793921728cb3f0861f92d62a00b88b076fadc0,0,13,119.0
101000.0,,0x34e9e52ab9997a477e4cc43775766bfff41a2de1,0,123,1157.0
524.93,,0x3067dc45c843496d6bae75924bb31df4933e4703,0,7,671.0
138626.709331,,0xdd6abd48e81cca4b3b53b0b5b3a7b90c73c34224,0,70,281.0
36565.0,,0xbb009917c74b466cbb04691f4191861340278959,0,73,1013.0
1956372.529472001,,0x0c8a8dd439069690a5722d5fbb18359a68e279f1,0,124,916.0
291184.824316,,0xb5535a3681cf8d5431b8acfd779e2f79677ecce9,0,725,963.0
2031664.185437,,0xa013afbb9a92cef49e898c87c060e6660e050569,0,0,
24276.118200000026,,0xd080dad799ca2c3760c3f43458ecb360483b3bb7,0,0,
526862.8381790001,,0x1c79452d33ad8950692d1db7c1449e00c50c7800,0,52,730.0
13403.163237,,0x9867e01544ff985ca83482fb10a841811c45c8e1,0,77,839.0
30322.030894000003,,0xb25c12ce9b48d53474bd9166bc34019d7c26889f,0,25,611.0
145552.46971499998,,0x09e3b36dbdc641d73c38656605538c4b666db82b,0,0,
17625.761753,,0x56df4b7996a0a96e09d31bd69d95fd29d0a2b3bd,0,145,75.0
18667.955827,,0x420af53a36d2c664a5fbbe1ac7cbd83c19616d56,0,64,826.0
100.0,,0x3cf8b1d611088f7e12a0bacf27e63cebca941913,0,6,1267.0
44476.719191,,0xe91cbc483a8fda6bc377ad8b8c717f386a93d349,0,5588,1116.0
109.962982,,0x88856d6ce40d223177c0b345ca1f74a089bb672d,0,109,1371.0
200.0,,0x8e304117317676acdda346421ca7c43f3354a004,0,6,1124.0
100.0,,0xabf9c319bcc9e7f4e2c615440662f04a628888d2,0,4,1194.0
1843.77,,0xa229d8661f5ad7578e6fd5ceb270b1223bf04873,0,20,1308.0
117.117086,,0xf1a02ff95421fbb3f78d4b13e6eab14d1e6b217d,0,12,877.0
251.137395,,0xce25c5aa77bfa4513d8d1c3a4845ad98c793a1ce,0,3,796.0
69984.905118,,0x611b13d54f0423bc87abdc113aa9d2512a472735,0,97,1974.0
5000.0,,0x9461487489d347d139cd71873d946e78ac31f8f0,0,4,786.0
19992.438861,,0xe0c9d0c18dcd9f8503703e5472ea2aaf0f289643,0,7,757.0
2977464.0,68.0,0x0efccbb9e2c09ea29551879bd9da32362b32fc89,1,0,
19988.71,,0xd502d8c6ae93cd364bb8f763b91dd0063f90de11,0,32,209.0
9798.458414,41.0,0x514751f2db32063455aa46397a26686160c9eb94,1,11,607.0
174.213508,,0xf22e148145f7856ea37fff80363e0a06094beea6,0,190,906.0
210.97814099999982,,0x6255e5d2b3f82e4025959c1a3e8f19fefe087cc2,0,1217,918.0
1184.9171029999973,,0x8373472f77c5f73f4813594247b19cbdfeb290d0,0,60,730.0
4239.254355,,0x49468b6d077df27bc1c9eac737618ec3d26cf457,0,80,755.0
1218.5242560000004,,0xb5ab47e4333d07bdf0f73a5f7846cbccdd5beb5c,0,0,
1948.0,,0x5102a9131a42ba167f72470d652da45141a59e0e,0,7,647.0
2488.428803,,0x80f5fc0bdb33aa0f6572e06cdc726095c15b6204,0,680,1920.0
11020.170671999993,,0x22931c1399e2b46e9a171ea43c56d80c4f7db7ab,0,393,1941.0
240.0,,0xa331a42961e35540a7fac340d61189a760cd84da,0,3,622.0
9999.9,,0xc46c20b6be3be81101a8ea0f389f239c34eb1430,0,0,
398.8500000000001,,0xa5726cde5dc5bfa8aeb314a88b4e28b02571f1c2,0,76,1136.0
588.654667,,0x541f8634c728bc2513bbef20fd74bc81aae6ea99,0,795,1085.0
1299576.126802,,0x7c148217c7f99504abeb4582334c9189e5f11397,0,0,
9979758.732482,,0x99c0def9b27d1875458f04038befacb7f7cac0f1,0,0,
150.0,,0x0f33cc9757cfb4d82f39fe6399014d340680de06,0,18,986.0
4338.28,,0x5b399145f40647b71142d94533d3c8f982a8942f,0,7,765.0
1000.0,,0x5f4623738fc87bdd43cb6ac28d6e27aff1086c09,0,23,561.0
4469740.675074,,0x4c9f7207be28278b9dca129f2e211acfff48fb01,0,1945,1432.0
343000.0,,0x644cff1a33a206d680f168b222267d0533c147ab,0,0,
7674.141865,,0x6b5ae44e4de9283b4dd22d8a0c7f07aa80ff775c,0,580,737.0
291068.726426,57.0,0x6d857ef79c31e6dd410130be49ce0612025fb10a,1,33,19.0
482.180314,,0x8a162b269020878fa93dc47a68bff6ae7082db28,0,0,
10850.0,,0x98d67952c6ae16df029565d9036cbc68779e3fe7,0,11,513.0
203.0,,0xbbf2bf0b49dcaebaae09d6dbe6975bff75b3db0a,0,4,865.0
250.004968,,0x94a284f47fd94019eae76889228385c8fc4d0204,0,0,
100.0,,0x0e5276b19c078c6d2b7784dbf2e4c4beafba6f0e,0,3,815.0
220.0,,0x1c96ae458f8cc52057a4a817ab9080e90aa0db9c,0,172,1047.0
1998.039827,,0x0d62992b8302d9d0a8f6a6b8c2542dcc61ad6433,0,2,731.0
6713.329549000001,,0xfeca607e478e9bb26283f8d44504ba5e3800bd7c,0,12,727.0
1314.745374,,0xee5188f952a0c9b9dfba64538da6da8c5b3f6f70,0,34,948.0
10000.0,53.0,0x1b16fa5d05f1e29a4ab8af4942c377937f022a51,1,1467,717.0
698.214902,,0xf12e70eb5bd116461907d8c451636a9aa90dd0c2,0,1302,959.0
103.0,,0xf57c1c807f1ee3b218f62ec0ccb1a87a69b2bbad,0,46,836.0
233.288831,,0x2de38dd548ab48c63a79a120be82ef8a9994f604,0,15,794.0
196.42498,,0x6bac0a18f48ae8dfa51d25e04a4791e5e78b0135,0,2,718.0
100.0,,0xd46b126c39526846a16a2d57d5417a21cceef817,0,8,273.0
199.541851,,0x5c15aaae136e9cc6a1a6e3e4686b0c6f7286e724,0,30,2155.0
4997.946693,,0xd1d77cf7590c5d7e8b02394a93c859b520551757,0,23,1900.0
187.35,,0x5d6a3814936ad1d225ff5a9a3ad9f167d8c5e27e,0,14,479.0
275738.946643,,0x311bf6e6b6d416a808adf524b2fba791bf257e19,0,768,1877.0
3210.455973000001,,0x39b4c78fcad0dc158be86ee0f9f1b867fa6604f7,0,288,1908.0
545.3690049999999,,0x456fd8e806a8314c68a6e2cfb1b52681dfa8944e,0,0,
116555.856045,,0x9fd991c006cd1d4b71b7630f305212bb0ef8903a,0,425,1409.0
104.99,,0xc5489f7e99e79c8ec1afad108309a8790b0ff163,0,4,522.0
120093.985027,,0xd75cdb32ad74116c300db2c10bfb164648dcdf2e,0,103,254.0
9020.089595,,0x62b566fc95998f5cdee258482eab377cd8a412ec,0,0,
100.0,,0x427a4b0daea3b22a82ef7f108d392522a924db61,0,1654,987.0
70084.81069700001,,0x8a552e8e9805b003bb1474bd1543c6e5c9591d6c,0,62,1050.0
2057.275954,,0x5edbd90013926d00b85527cb81c139f5394e7066,0,14,1895.0
100.0,,0x8c5dee60c85a3bb53ff73d3b598cf961d35a53b9,0,4,1140.0
999.995649,,0xfe451d10b9268e27cabb6e50b6a0cda972b410a0,0,16,966.0
343307.434169,,0x63f24e5171ec2c27542c5185e887df5780060ba7,0,1025,919.0
103.0,,0xdcc19397ce733be51654885db9e421618e045d46,0,12,816.0
102.483885,,0x998598e69da600bdd3f61aaf6e879d38791514f4,0,13,815.0
250.0,,0xa0b9558c57070032be2ffd40ea49502662b6fc1f,0,12,729.0
502.848,,0x171d8cc17070bb1d5c15a667d4324bbf0d86ab9e,0,616,913.0
2162.33,,0xfcaf23cd231a119c7eee6eb0d6a795de1739c541,0,352,412.0
97501.76000099999,46.0,0x647b7c01039016d7e1f487a5a1be2cec6ad63379,1,15,39.0
15000.0,,0x5154d145dcd3faddb2692652e3fb227e665ea621,0,84,686.0
270094.059491,,0xbad3663e937259e0c79faf4e77c379a10a00bf5b,0,257,914.0
499.932577,,0x34d6e5724126d2e74fd005aff99cfd48abfa81b0,0,31,850.0
30406.6099,46.0,0xb4a0990ffbcb7f0f85df9faae8d29dc397ca511e,1,27,136.0
8167.388999999998,,0xe81500ffd247b567fe453591e55794aceb4fe0f9,0,42,1001.0
952.355677,,0x6f59426a91c959509b6eec68b96dc001e081343c,0,28,2146.0
3115.582932,,0x80fcfdd18c0b83a1827f5964d4d1b214db16adc5,0,1403,1979.0
362000.0,42.0,0xae3d9aba194740091edbefc8619a90abacde8fc3,1,207,229.0
196.33999999999997,,0x74c1bca06de45f86c7d08eacfef7c3640bd9cf92,0,13,756.0
2998.190555,,0x194fcd6604873a6dca6329d1e92092b61da27ece,0,0,
666.4175540000001,,0x4a74d978298936a996204e1fcc1998583596dc19,0,37,236.0
119999.886107,,0x1ce1bbb307a2d3a6de92ba467b9aca931a0c647c,0,50,1243.0
1350.054783,,0x2dea05a9dc86df71c69c891a959aa79fdc8ec8ad,0,43,1665.0
1107.04388,,0xc3d7fe33e48a129abd818d00bf69969f7a4e799a,0,5,1097.0
281.804648,,0x2e1fc54a8fbdf43ddd94df18bba4e19bb39224de,0,19,833.0
199.0,,0x4f972d13fa1ee1e67374a374bab0f1f30c6e2e9e,0,11,714.0
6941.497573,,0x38074d17aea56c6f3f7c2201af1593d60e9f5316,0,17,729.0
647.5,,0x1405c8dd62b133efcdd14340e2212d3a2ad364c2,0,4,703.0
30002.939502,,0x45fdcc0c0a8ca643c786fa8cc3363ba661dafc33,0,76,1130.0
2000000.0,,0x44be71ac0b543c41828994ced60d9b30974eb08d,0,127,883.0
130040.48986500001,,0xd60008af5479d5f6870373f562100d632ff0c696,0,16,676.0
29958.850136,,0x17ea381b38da6633eaeaffd3cc4351028cdba7d1,0,89,681.0
5640.0,,0xaf6ac9e4b68fb3da8fb95fac1e072a2917b4f78f,0,1961,1539.0
