owner,ever_borrowed,n_borrow,n_repay,net_open
0xb5b4a1378e98f73683884e240734bee3cf195ffd,1,1,2,-1
0x62c3eb2f0c0623419b47b20cf51fc5cc8bb17e7f,1,2,0,2
0x129ca074cdf116031468433405c759fc2ace3893,0,0,0,0
0xea62bc22e230f2b4c6d3cac50742dc7febf7b9d0,1,18,20,-2
0x26fab83af0f1a06dcccb814fc39408dd83bb89bb,1,19,3,16
0x53d3f11584f1021145a7033968c6f2ba5ba659e0,1,3,3,0
0xd1adb83cd6390c6bbd619fdd79fc37f9f58f1a4c,0,0,0,0
0xbae37031306577245cd16c9f659d7a61580e689f,1,2,1,1
0xfab90d837b82ec306257115c022a624049d2ec21,1,9,3,6
0xe2c21ca8566214bfc015cefe27651c0221429fdf,1,1,2,-1
0x8af9b58b10f05d08909f57b4fd79bbef1ade50f8,1,1,1,0
0xaa9e20bab58d013220d632874e9fe44f8f971e4d,1,1,1,0
0x5015a52a42812d1591531628652ccd6d806790cf,1,2,1,1
0xcf7841fd47bf33004b07ede874e7afc714616231,1,1,1,0
0x85a98f62035b39b0dcbdbb98f5bbe379a5bc4a2a,1,1,2,-1
0x88bce70357fa400d3058475e7b742b60ab2a7469,1,3,5,-2
0x1898e57d5e1918f3b0752d06a90dfcd5efb7a601,1,21,2,19
0x99b7bbe8c39dac8eb68dc066b72a6e5a5dd84d30,0,0,0,0
0x8360cca892d37201313af79738551dca1d0b537d,0,0,0,0
0xfdb7b75c8b21c03a3b8fabfabd0f6b9ba055cfab,1,4,7,-3
0x0cbcbc67f9b9e37776656616006b61de22b2c554,1,4,0,4
0x73f8ee0fb6539e04ee5379a4bbf52c853f011bda,0,0,0,0
0x10dbfcfd43b1c9bcca0b5d0d895e528965f1a09b,1,1,0,1
0x69ee3b69889e0391d109c9d964b742546c66775c,1,2,2,0
0x0a87b85eb92c45f0a12e2d36717bb2f37f56630f,0,0,0,0
0xeee7ff82d1204b2f06248c924c3c274c7285115b,0,0,0,0
0xccb23a9bbae99909b1102549f9a96c2b137a60ec,1,1,0,1
0x9fcb0cc9cfca018817b17dd8144eaf2e76646fd8,0,0,0,0
0x1cd8d1d79aa869c5e9ea80964ab883eb56785b7c,1,1,0,1
0x997b86481ea10a414ac34acbcf1e3030274a618d,1,1,0,1
0xc1d64016878041269472dd1d2cb787b91879bc08,0,0,0,0
0x5600a2def35be3cb885ad06bfeebacf7a18d0575,0,0,0,0
0x404967d688a13d370b259011e8da1474989e8fd6,1,4,2,2
0xb91a3658225dc80e1a4cb70aa920d45d4f0b994c,0,0,0,0
0x9ae5763b9c632f235079e62d4c25b98582edc9a6,0,0,0,0
0xe45b252b674d9d2adeb7db833fb4d8f080fa399f,0,0,0,0
0x3571f06307e44fb0d561ce7f1e10bba445b37840,1,1,0,1
0xb61fd6f023e4cb04882433b812b195245deb57e5,0,0,0,0
0x233c15fdf0ee4d84d0c9a5fa91acbea66055c409,1,5,7,-2
0xf6b0785d0331a1a80f95aac54b5797f5c2e2ec42,1,1,1,0
0xebd1104629bce3e13013c34779bdf3de7a678bf6,0,0,0,0
0x721088b7ceb39bd622838d5a5fd6bdc286132d89,0,0,0,0
0x4e95c70321055fa370767e230f30aca620bc0de0,1,57,67,-10
0xa1ae13999df5740b709af82a727980c113a2527f,1,16,24,-8
0x14435bb061475ff6da3f378bdd81b243ff5fcb15,1,3,2,1
0x03bd93f4fb3ed4c828e0dc33ff521b6206b92b81,1,19,6,13
0xf2f5c604ade75c3d07d8b973a0d430d1d05e2c72,1,5,0,5
0x7f9039a4d0131277aa029e5b9df6098043c73ade,1,5,6,-1
0x350da7723e9219078cf958cd7b3b0fd7a1fa3fca,1,25,3,22
0x057b8e0df4195565aa6c6f92bc281f39df3ae0b4,0,0,0,0
0x5b8c253517b6bd003369173109693b01cb6841b5,1,1,0,1
0x3277f7117e2ee696696e919e715f229dff04e277,1,1,0,1
0x0df8c1cd57c2044c7eabc18254e42fb64a9c1994,0,0,0,0
0xcb2b0239e085d25fce97e888d91b543aafef40d8,0,0,0,0
0xa46b588bca36b31ebe877f0cb704eab58b067b3d,1,209,52,157
0x9ad1ac0d6fdb2053a01b24dedac31dd70ff3d97e,1,8,3,5
0x56d28022908b809f7129a30cab7856a7cc4facc8,1,1,1,0
0xe2255aea86b7b11ca757f9721478008c599d4014,1,1,1,0
0x903e4e9cdf979debfa391156fe03a37106a9c222,0,0,0,0
0xbd2ffc8c89d9b3f29e6cfdaeb2dd72d930796d9b,1,2,0,2
0xed7e736851bc65967a65cf1134300c27f39b7648,0,0,0,0
0x2d040d4747a71012007b905917cb4aa061d6e631,0,0,0,0
0x711241eda31142fa15ed1d7531f44e66dcd28376,0,0,0,0
0x86349020e9394b2be1b1262531b0c3335fc32f20,0,0,0,0
0xc9e7a40b20e2b10b3619109a74e9e6ef17c31299,0,0,0,0
0xf9d0d04829d54c1175c8c13a08763ad1570b1b46,1,2,1,1
0x312e80bb497f5a399e01208c47360b531e34910b,0,0,0,0
0x80da5f28cfd3f44a2bf6b2033d46b236bdddf1d7,1,94,40,54
0x3c5513012ea2d89d2c45b00f60512acea565f226,0,0,0,0
0xcf05750e3e6dd2f90b06e665d7680945cddb1863,0,0,0,0
0xae5a1f310dd053b752dd967800122983849a174d,0,0,0,0
0xa1dc1101388168bedabef2880aa30b09edc82cc7,0,0,0,0
0xe408f784458ea8becf9f12872ea78f10e06cfba8,0,0,0,0
0x82f3bca4e8a8170d3856b89c32a93dc72db8fef9,0,0,0,0
0xa49cc0bed2e8341836f62a6d251deb8427178eea,1,1,0,1
0x6fe619c554d7b435c90911e043304c95e959105c,0,0,0,0
0x1e992ac6b62fea6f5d20e5ac367e44f3f444550f,1,7,9,-2
0x40be6d93911c129bb65acbbc551c55b19636dc5f,0,0,0,0
0x8a26ec0065cb68aac898d588d82f90d6bddc3577,0,0,0,0
0x9e3076b4dcfa5fc49f1dce09d5988e13d143d00c,0,0,0,0
0x6ae6687af366016d3b9bec3112f538d8444335fe,0,0,0,0
0x3a9c1d83aa54d45882d37c3aee544c6e29a9ce3f,0,0,0,0
0x7785dac603c634ff3a2bb4d6a3f56174ef6ecd08,1,34,25,9
0xe9299ae027b95d89bb89169fb02eaeb222d20e25,0,0,0,0
0x51148fb7fa607a100cd77f955eee1096e4569271,1,8,6,2
0xd05684621a4032c249468d098565d967ffdc2fcc,1,126,56,70
0xa53a13a80d72a855481de5211e7654fabdfe3526,1,64,94,-30
0x72ec3c0fa4bfffb65be2ac8e7a479fe5dec166e7,1,9,1,8
0xf4cce194ad5381a399a5dee18088c0ff3566df48,0,0,0,0
0xf3085c4b692c0f1ba57bbb96711d1dee164f1b7a,1,8,4,4
0xac46f3e0f12f066faf2793986c000db3497089a5,1,7,6,1
0x10642e574a115e89ab52c39918ddcbd1c41997ce,1,13,8,5
0x5bb512cf22a9daf491c10871ee09c2bcae685494,1,1,2,-1
0xf183b397d161402c46d4d32b08819c3cfd322975,1,9,2,7
0x59e17730f2a0373a45048161dfa04d4265992567,1,90,68,22
0x45f4b95505a7d106ccc556fc0a16d3249000c847,1,1,1,0
0xef57016955ab9e28c30a9daea6ce1adbe3e88528,1,38,28,10
0xdaf20a537a38a1d1e76a95a60df14cab3a99cd6f,1,2,1,1
0xcded98a3f60a7ba1579dc9fe41a603ce6096d846,0,0,0,0
0x80044124d602badf18c2c580b99b37b12c67b00e,0,0,0,0
0x7ed1b300ea90e8461c9ac019a69a140ed7229371,1,4,5,-1
0xffa557af0fe061687ba4fd0abaa891fb52d02689,0,0,0,0
0xec3ea1f357fad6563ee9b759c9d0519d3ef2bf7c,0,0,0,0
0x9a608d9f416518b5f11acf3dc5594c90d6998e2c,1,1,0,1
0x31453a8e3987a9c6025c19a513e823e20d3d0dba,0,0,0,0
0xb87736c9c2ddbbab1d6b59955a2d5afb8713c2db,1,13,14,-1
0x3fe877b86a298326c13d911a99d59f4c9d195957,0,0,0,0
0x57329c3c2751e854e8d3d41a5b3e6435ef9834cb,1,2,1,1
0x068386916aaf449c431651f6292353f56c85c851,1,2,1,1
0x11af2f884804e3462d9bc771f8e7c9bb79c04543,0,0,0,0
0x18c6a47aca1c6a237e53ed2fc3a8fb392c97169b,1,4,1,3
0x87f3838742e5ff8958d7ce92aff4ecf07a1edcc8,1,5,3,2
0x78a8f7593d0e59813cf50e7ca9cb29880303087c,1,2,1,1
0xe4e95383a9912264681afe630812b487b15fe381,0,0,0,0
0x43157298f0d0ade7687e90328f94172d2062b9fa,0,0,0,0
0x59d2722edea457be05e53fcc48221979a98f17c1,0,0,0,0
0x4767ea29cb40dd71a19602b17f8de2133c47cc84,0,0,0,0
0xa9f70d8714607da6edd8fdb14aec46f530424670,0,0,0,0
0x7c493b68539ab8e15cc8b6dd952910603237974c,0,0,0,0
0x541959881e4766125980f24f8b2f89405b249df9,0,0,0,0
0x86f07e7a32552c1bc34adecbd89839426ccc006c,0,0,0,0
0xb863bdf827eb9520bf054f7e22a0612bf69e87e5,0,0,0,0
0xae48ec9718e887f52758cd1dee1236b98cdfba93,1,19,11,8
0x4a934d0c751199365a3de094cad0ddcf742852b9,0,0,0,0
0x4174d737d17e58766648506d8210605763e6284e,0,0,0,0
0xd6cbe50054c9a9e3eed385dd2ba094f7e8018f34,0,0,0,0
0x38cbc10c0834819741b92e8c13582c1fb80c6b67,1,1,1,0
0x607336ac1eb5512250e11432ad0697c1f0fe1c4b,1,8,8,0
0x9a704bf7fac89ed4548b9e0ca3f9d3be15c5421f,1,1,0,1
0xc1cb000670a71164fcc334c025781b5dfc699c34,0,0,0,0
0xaa94b125c2562fc188f33c27e50c5405c6ca6946,0,0,0,0
0x3ed8e0d5b3813ecfdbf137d48c10413a04af22d9,1,4,2,2
0x70528683313ab25606ff73b1056c7fed09a64f4b,0,0,0,0
0x481bb04f60dd1f7d6ec0a3611ed8023e618697cb,1,1,0,1
0xd7f79a25e73aa868a9b6fd4b442dbc54ad9a1c65,0,0,0,0
0xc0f8ad6e1a7ff71382676b09319d91bbb6344fde,1,16,1,15
0x2074f1c95fd9a93aa281b16e9d7d575b44e732de,1,1,0,1
0x8f5e97e1e3d47a2f223a67e06de21f067b7779db,1,3,3,0
0x63e884eea4d1a500f9903b7701d371b0cbae590f,1,1,3,-2
0x349a01774f22f51ffd46270b48f1fdc85ac9131f,1,77,62,15
0xe6395145c839dac68d4f4c006101f88614d359f0,1,2,0,2
0xa8672b39e3e184f0fcaadc7f346f88b903b64560,1,13,9,4
0x94cf6bafaded716309f0411380943dc487897ddd,1,5,1,4
0xa6d21cf923f5911f8f5db2ae0f5d0dc23b9ce665,1,21,3,18
0x1ced4e3900c73a54ed775ef2740a4e38ac5b54e2,1,2,5,-3
0x7ac810aadc2e6dbcc61a9bd50935c7ccdaeaa364,1,1,1,0
0x732fd8b7d767db63ed51dd0617cc66ee860112f8,1,4,1,3
0x5515a4f51bdae6e302c5b36ab3bceeaa48acf39e,1,14,2,12
0x33f0579dcc3c479bab8fa6dcaff79258dfad3319,0,0,0,0
0xaffbf3952c0129a75daadfe073344fe58aa8d705,0,0,0,0
0x38aa32faa0d6b9f8d75a5eac5d6f32a9af49f2d5,0,0,0,0
0xcbc7d0ff51d37b60ba741bf566496bba53b5eea2,1,9,4,5
0x8b1293a0651000196a5917e7440dd80bc34cf800,1,4,2,2
0x15d9b637df0a89de86a166cbdf4f01ca916f0ed9,1,3,1,2
0x4940c61d442425c07acb0576cad2bb98efc54f66,0,0,0,0
0xcf0c8edaf6efe3d1116e0cac536648b9964104cd,1,1,0,1
0x52fb62f5beab8e6609dd3b9a86ae7a7b827b2caa,1,25,5,20
0x9aa331e0fa1cfc540cd5bcd5795c59e3bc53ea5d,0,0,0,0
0x32db74e0d0a5cd8a0391a5ff9d964e2685c1e4d3,0,0,0,0
0x5cb82187b65a7a1daa887e48370e43ac24d43077,1,1,0,1
0x7c752b42a5083ba49389cd9553cac5860107d702,0,0,0,0
0x7890bf0c1ad4b82642e788cadff158ec96775f7a,0,0,0,0
0x6727ca3fecc183d911d87ed4c2962d5cabfbf2fc,1,1,1,0
0xcaad4c5737ff411409b094aae34a54a6885e55e4,1,33,35,-2
0xa3e11b8ed7b66ee77748daf56cd0cfd204ad34ea,1,2,2,0
0x6c8df45bc51b5a0dbdb14b8c9625f7307365419f,0,0,0,0
0x9e797688c492eb51cb02a66f2a13c89464c9d919,0,0,0,0
0xec9b6aa1f9fb2be9eff77d271e2b6a37a386a662,1,3,2,1
0xa6bf7fcebc4b4148c0c54324b190aaa7a779362e,1,1,0,1
0xc785082c830f4d67b08478e06bfcaa50eb9b1bab,1,6,10,-4
0xfc09a127b94153df7924f3df757ba484bb02b903,0,0,0,0
0x99c912b038babf2afece8e6fd49e81e066193c38,0,0,0,0
0x599b3a39c3e9be43592ed38742d80151c45304f7,0,0,0,0
0xfd0d28b9f1cf7bed6b9cf543976c58929d747f1c,0,0,0,0
0x40f53b2b8025aaf1af0e783d91ca1e257962539f,1,9,9,0
0xb533f24cf34eb009f97b73ef22c6f0a4b0438307,1,1,0,1
0x199478991cf7b7736bebe33a8c9e50dee078e07f,0,0,0,0
0x11730962309d5b00e2a4e5d53b210a390da1cc64,1,8,1,7
0x1e4cc9251d875b72c8762b2890bcea57c4153f6e,0,0,0,0
0xd42d80de96225bd842d2df7fddd8e3a9b26a82ca,1,1,1,0
0xddad501519d5e2b45f4cf1c6a63cb9c518e39fdc,1,13,4,9
0x3be3da279cb89056feaef2daaf5d176f2aa3c4dc,1,11,13,-2
0x866351ffa4c57e37fb3d6052dfc1147da43372c1,1,2,2,0
0x3a68bb6f1679b01144f03bfac531760cd45be170,1,5,1,4
0xa71ea3b488ddc04abfd36adf5fc8b4a446f8eccf,1,1,0,1
0x0cd5a409049cf94a110d1dba045e0e2f95a2edd4,1,2,1,1
0x5bd79f61ce36e70831f3c1e72de13527346600d7,0,0,0,0
0xcafe136919b04404d30ee0a19b2d5be8fc20ecb4,1,16,0,16
0x4476c6c7aacffc0bd95bc702cff3ca9a3daee7b2,0,0,0,0
0x63a47e495efcece7e612d3546d2e961fdfa0be7c,1,1,1,0
0x68b53aa18d1b8437b7cd9524040c776e2261e06d,1,7,5,2
0xc0a0fbaddd8a1acaee3f3536ebb3bcccb2bc9de9,1,1,0,1
0xfeae9fe11170fc19b6f40796fd1debfa360daacc,0,0,0,0
0xc08314d6e1e1cff0787a51a12f7eeb8ff9921edc,1,1,0,1
0x6abfd6139c7c3cc270ee2ce132e309f59caaf6a2,0,0,0,0
0x0515cbc30235be69ad1761c9266220694cf2fa34,0,0,0,0
0xcf2597cdadaacf54fd566829c61af9d634f36cca,1,2,0,2
0xff7807037d7b69e1e6ffd23b03f28386d778874d,0,0,0,0
0xf0458f5e6fb9497fbfaf671d9848335b9b897899,1,14,10,4
0xf8e4af44f420f41d0ac901231cf3901e317bb539,0,0,0,0
0x0014dfac19477a83d7354e6eaac28642c1959398,1,13,11,2
0xd42ccaa658d460b5dfbcee6bbbeaf1b6667a30f1,0,0,0,0
0xef82b7fc19a2ed46becec7426185b3b332d9cbfd,0,0,0,0
0x3abda42c78832b7fdef0f600a58f7257ba3f82e7,0,0,0,0
0x7acc74efbb8540d313840db6a8ea0c2aaa084c32,0,0,0,0
0x6d98f705bdf4ee437b15d0de31a5a1a5e55ea14d,0,0,0,0
0x9cf7adeb14c2884a37546de3f15cbdd832d4e05d,0,0,0,0
0xe6c0353e8b6ce79814bba28c0eeb08c0268dec45,1,3,0,3
0xfdc606ca0f804491c79af1825e1020318713761c,0,0,0,0
0x2f201668d58a895ee7e80ce048b05a3ace1c5306,1,3,10,-7
0x10124bda2119db4802905a889c0d46a0c4af26ea,1,1,0,1
0x07883ebd6f178420f24969279bd425ab0b99f10b,0,0,0,0
0xb7d42a3fdb5683f4bfe85b5bb9b0c560913cb73e,0,0,0,0
0x7c13f49eee7aceea26c289166f854fbd1960ab13,0,0,0,0
0x9b381507caf35ff8196a19164b9ee84a7c95b344,0,0,0,0
0xccc5131db50b631e0c6c4490b111c298dbc0c7c9,1,1,1,0
0x35fc0a0a9c218ee046daea6542f55bd06c30c4eb,0,0,0,0
0x2879ca63bf06da7a73775947a608aa0b322f2fa3,1,1,0,1
0xf7ce881aaa128132b710214426ff90af27c4898f,0,0,0,0
0xc27c4f22e5b181bc2841f13a5b8e1b5b2a6f0f5e,0,0,0,0
0x8bb4c36ba048142dca8ef1e294e5d8f29f614161,1,14,6,8
0x77fcae921e3df22810c5a1ac1d33f2586bba028f,0,0,0,0
0x60d0c36dcc921dc0990ee64d680d74d8fd8df72b,1,47,34,13
0x7712884512e9bef2806ef411b5847d534fb889a4,0,0,0,0
0xfe0f5544a746da9beb8046b10be24a20659a9d83,0,0,0,0
0xf329493b724d0530dff495f4e51b406b21415a1e,0,0,0,0
0xbb7fc41cef0a37796498c3ab0b871512e59aac00,0,0,0,0
0x8fff374635a113c7531e35224ec9b7334cf833dc,0,0,0,0
0xd25038c3f69843812417b45d52b54ca2a51c3441,1,7,0,7
0x5b192f6c674fe0ebb92ef32814e371919eec975f,0,0,0,0
0xa8afbb77b7430b728f76e0aff1ee6c858e423499,1,8,10,-2
0x0929faf2032890183bc7cd6ba37b6c268b4bcd87,1,4,0,4
0x46aaecdafbcc05c96c97dd102efcc3edfcc020d4,0,0,0,0
0xb60bda0bab52839a3334bd849d2afb2aa566e631,1,8,0,8
0xaff574f41a55ef9ebc702202309c239f54a6c3e8,1,5,5,0
0x82c9d29739333258f08cd3957d2a7ac7f4d53fab,0,0,0,0
0xc22a945e4d910618100776223dcf5d2aabb7e8db,1,2,1,1
0x4411886d3f5940e6107e202ca9a6810cc8093df4,0,0,0,0
0x6722ae8c7a49553f1a80153517d1cfeca7eca5f7,1,1,0,1
0x24e6cc41da6081bda289e6f589825f9ee7b00b20,1,8,11,-3
0x365d116f5e2e6ae12de72bdccf643608ca6f720e,0,0,0,0
0xba805ac5cc5701617253680f7e28abbe8ae6e033,0,0,0,0
0xa800f7b88d05038d92f286c0e0f4b1d0ead99181,0,0,0,0
0x5cacdc163eab42776a2b035e2627734197e01afb,1,2,0,2
0x96e5e99c661c90625b7a5d7a76ac1a40a1daf0ed,1,12,9,3
0x49792649e34eac3e220142ff0b536a759b7f609e,1,1,1,0
0x035fc3b0ec2487c1c9def561f578ec77a06b1b12,1,3,0,3
0xa3a50961f856d18efdc7ceb9e94fa83fa713158c,1,1,0,1
0x8ea8a668f89a9a203d37d8a1e27e38de5beb8380,0,0,0,0
0x03e2c5ba88b9eb75a6f698864eebdee83f94b870,0,0,0,0
0xbfbdd332099eaffdcd0a8f24bd5d907824aac4a0,1,7,9,-2
0x9179cf75f37ceb03bc7ebd2ad0660933308a8cb4,1,1,1,0
0x339a31fca28529ff3df33621b469ced5e6bc4fee,0,0,0,0
0x1a576cff160af44dc87ad56824228d221a224070,1,2,0,2
0xa7a68496f5186ece08d96e7dcc22f902d73b9467,1,2,0,2
0x67f30bc5d6b5c7668423b5efad11253f1e5d0213,0,0,0,0
0x4aa31faf97034b25a9271a9dc83cadafa5bb9b02,0,0,0,0
0x6ae2440f5fbe47bee16d8fe052d911b779184067,1,22,4,18
0xd2adee3cce690a7af928210342b86a965548f526,0,0,0,0
0x81caef2d620237e4f5ece23eab85168dc490e570,0,0,0,0
0x0ab87a32da0973aae4cb053084ec340f2a632314,0,0,0,0
0xdbd9ad2d014033b553496faf9b6e3e340585b7ed,1,6,7,-1
0x7a57fa6b29796c4f329171fbc771fd941ad434a1,1,1,1,0
0x4b3b4019a22ce03f4d371de7afc92f2e2d305b60,0,0,0,0
0xe9c575d5680cd19908f183c320d9cf0a85d3c5b9,0,0,0,0
0x06b2d84b6ac9d5fe319a77b9132d34b30276e6c5,0,0,0,0
0x106d700f515b10f84dcfa77d5be6fbaafd49a59f,0,0,0,0
0xbe2800c4dead2c7c361ec51ba6d6a384afefe224,0,0,0,0
0x5539fc3ea9e48189de8576dd04920777746ab37c,0,0,0,0
0x45fcf2323d2020c9568406815ea8053a20c11ec1,1,1,1,0
0xece4a59babe3ffa920d4c46822958cf5fc9e99b8,0,0,0,0
0x894e8521031ccc6c4a4cae972a0230b04387da7d,0,0,0,0
0xf93aef8c4d9cb2e3b1d45d8cea792ee5f4bccd65,1,3,4,-1
0xe78a243170fb9411a6604ceb0ba4a99de16855c1,1,41,40,1
0xd09f16830172e6073e8e5ee5053f35010f1c7d7a,1,2,7,-5
0xb9982860b1ab88f14fe6f8394d51a3a88c0c90c3,1,1,6,-5
0x944a4e79b5e49e744eeefe8797717aae9f5b7386,1,18,9,9
0x38815b53250c077d9b39df8f354ce529507bc7db,0,0,0,0
0x01c7b0e79e7599184c2adbf4666e122e88382d2f,0,0,0,0
0x63eeb5e5bdbfaf2c35c6f89557425ad2079178ff,1,2,1,1
0xf476cc43eeee4ad1d9f974ce1efffcafaf2a5e6a,1,4,1,3
0x708800fbf7a7e8e65b1d8bbf651c5c32019e7325,0,0,0,0
0xd490cadd3d078255b309ad32fe307d51e3a139e2,1,2,1,1
0xf6d00d073fe17d5934d2231b831bdc0a580351ba,0,0,0,0
0x7d31bf1def6d2f92c7cb2ea75be1d29fc30ccbeb,1,1,0,1
0xb260270133eb0d487c383ac1749390b00aa413c6,0,0,0,0
0xe993486b257cd1481aef74b3b909a2627fc8d305,0,0,0,0
0x9261669ad6193c5936c83f65936822b27fb979b2,0,0,0,0
0xb0555a0f25fa35f9bb80d519c36be9e9ff45ac07,0,0,0,0
0x000ad8f56d3408abe29466189612d1b7b19e4420,1,5,1,4
0xfc121da3d456c66ea4e7766747a276d618c2cca9,0,0,0,0
0x60c32b070e705d91fa6758444963a55ba4a63602,0,0,0,0
0x60963e2a899797ff6c0259abcba37bcdfdfbaff2,1,9,9,0
0x818854b363b90791a9ebc29e2f9c7f1055ee5a4d,0,0,0,0
0x125b8e6f1d7e85eac84f2c0dbff46965b89bb1e7,0,0,0,0
0x5c3943208a241dcbd11c515d7890f2d11a4f421b,0,0,0,0
0xa05fea4c9ae1cc2a6a4f1357e4704211c7b55a9b,1,2,1,1
0x6949e6219b97c21f642a00ff9202d49904641448,0,0,0,0
0xcd2cf88291827178998b7751500f6e3b7e43a749,0,0,0,0
0x521e6135e9179fa93a1c05f0ee8c3f289e6c326f,0,0,0,0
0x5c41059c7d3ac499675c3c0e59ae9b0d4bcdc03a,0,0,0,0
0x91d15603f5a53059edae60fa3f7d4bdeb85fe863,0,0,0,0
0xe2f699ab099e97db1cf0b13993c31c7ee42fb2ac,0,0,0,0
0x154d455d70dfe6c8e2987946fda471da30cbed03,0,0,0,0
0x4da08ac2e4e79678f218f134b0a6f8732ed5b5e4,1,22,6,16
0xfd475ac8815621a990fa95b6ebaeaf171ec0de09,1,4,1,3
0xaccb61645ef6b69ccc71392561723c42d17ef0f9,1,1,0,1
0x0e277e64b3cb61ffd26080473c1f82b881d01c98,0,0,0,0
0x7e5ed450eec3b51c447c3af37498796e045f023d,0,0,0,0
0x442d54d508f08e0c0b24cbb0821589fb7fca5eca,1,7,0,7
0x2c262cadd5430841f9898a5f351c0d679b4cb673,0,0,0,0
0xfeecd74f40e0500853610e9439e8160fb5c6e670,1,1,1,0
0x5dd0eb7b28da436ed9439d9286472988c4c0ee83,1,4,3,1
0x6d39d82a7e43dd567efc03ef28ee73663f2aa515,1,31,20,11
0x8f89620cdb2d96073f4ba1bf2e0b3bb774d2dba3,1,4,8,-4
0x932287d988941ce7b238f91ac5a1d78e2f5bc2e6,0,0,0,0
0xd6f7af0285068e3745f39607b9aa5f81fed7a6bb,1,10,4,6
0xcd6cf78b351d82c8355f14c6af62f3751cdaaffe,1,2,4,-2
0x5b90428eb3401d4fdaf7d1f8e9b70857ddcb2b8e,1,4,4,0
0x29432df68851aba455bf0097728422b39fd76648,1,11,6,5
0x9dc6b9c9c0bb756cdfddfce7a4ac83f6d3286e89,1,1,1,0
0xcc3567955f0b2427b53b8ab27d60e86abe88e7ed,1,1,1,0
0x4cbf6c0a58a32f298ec4f955fa9076bbf513adf0,0,0,0,0
0xd818a02765463d007f2a9cc73fb1fd98f1abbfd9,1,1,0,1
0xda166289b6bacc61b77bb78a2cd4642f21932797,1,1,0,1
0x00b99e045e63ef702ce5abaf8b145f2b4a509787,1,1,0,1
0xcaf3d2965c237bae5437626552fff699bcaa2152,1,6,0,6
0xca4b599a1deac69df773d11a9fbb697e53cb0328,0,0,0,0
0xcd34746eac14e60f666e3cee9d7991d045bbf761,0,0,0,0
0xfae3387217f8396aa129900efbf2f2b020862585,1,1,2,-1
0x260464e29e80a1d22fc0677b61bc7ad7c5c1f978,0,0,0,0
0xdc53ce44619c96c6bb996eb9383d9105a445edf0,1,1,1,0
0x586d9f26695465e57f34930e2fe9ae1cf07367ab,0,0,0,0
0xf2aeb87d080a74ff64f3dc0e4ac6959bda1b752f,0,0,0,0
0xfc93c3010ea5668c1b6900a9fe87168b63dec145,1,5,3,2
0x82953313fceb8f89874fc0652653b4e879fd5bd4,1,3,6,-3
0xb83ac7549db7774ab59117483933bcf11f27c090,0,0,0,0
0xd0bac6ddcc2cae89a29f1d32408f0db0b1079b8e,0,0,0,0
0xcaea833339a610e3591d107bb746ad18b474089f,0,0,0,0
0x27b1c6a57d5c50faacc75a71c1ca21287cd457ed,0,0,0,0
0x74d7e9eff4dda7571094631673f50e9fc2cd5471,0,0,0,0
0x89cb33d0847f426dc209e1293c6a30628bb67aff,0,0,0,0
0x49ca400439b023ba159f063caf8d5dc6af9ebc01,0,0,0,0
0xb900a69179031d5fd99454b4cdbd8023a6efb4b3,1,11,1,10
0xa88d0d4d01d2ef5e89a1cabf952336a88468ad81,0,0,0,0
0x6a34ccea3dd5e76a37eecdf5576897fbf35188c1,1,5,8,-3
0x6fd3d358cf4c0989d8771a26d617171b8e57bcf3,0,0,0,0
0x8b686460d28137f4b248def8c125e86e31068436,0,0,0,0
0x3143c21f07155efebc08362d85ff8bd6428395fe,1,8,3,5
0xfa3a13395a4c87bd0cd39b81ee73fb8ee5bf7c63,0,0,0,0
0x82222eb5353dcbfd5bc6b9a1305a1378296f1296,1,1,1,0
0x97f22bb02af2b87f140a7f934731e15030ffb916,1,1,0,1
0xd848670974109d0122fd2ec492c3783f2abc157d,0,0,0,0
0xdfcf36f5c9b254cf08612ee6db9140a9be798176,1,13,11,2
0xa39ba2cd8658d0b69ba1880dcfbb65216ab33056,1,4,1,3
0x670fbcd11fd54908cabe97384f0d2785d369dcd5,1,6,3,3
0x1d54e24633f530aa531d5dceb9a7d4bf13405fe0,1,9,6,3
0xc16f7ddf2cb52b4c0716d9c906fe04e53f373aa1,1,11,4,7
0xb77cd1970963dacc0c44ec43497737d5eef5e51e,1,52,28,24
0x9353bb5782a43378d778ce76887de60e5da80762,1,1,1,0
0x10828431637fdb33d931b6cc24b6542f27d2de09,1,2,4,-2
0xa57033c944106a32658321ec4248ae3571521e9e,1,11,8,3
0xd1c04737c664b1baae54021fdbd22b9841c5d9dc,0,0,0,0
0xf362b9af46e734a37f422c4a3a14e945cbf992d1,1,2,8,-6
0x9c1cc7119bd420a395b1cf64698710a3e46ed651,1,2,1,1
0x1e31cf62f6e4b3cc952e45d9d8662180041312d1,1,5,2,3
0xf6b3b733061d0592c94a4f6d469c2c387ce66055,0,0,0,0
0xd319c708d8b471cfe8fce4457ace3dba29b7bfe4,0,0,0,0
0x46c2e3d9ad44876a21d1242d1037f7462beebe64,1,1,0,1
0x3e9b5498328bd75c879aff5cf936a7a7444ca32d,1,2,1,1
0xaed8c62adee58d465fb94835c7f1332b5e72f01c,1,4,1,3
0xf19654b1b9b8f4cfdf28ccb8e9049ca859baa7d9,1,1,2,-1
0x45c7811c459a43d0c17ef18f33a2c8921ac4ecf8,0,0,0,0
